MonthStart,CustomerKey,OpeningARVND,InvoicedCreditSalesVND,CashCollectedVND,CreditNoteVND,ClosingARVND,Aging0_30VND,Aging31_60VND,Aging61PlusVND,DSODays,EvidenceClass
2024-10-01,CUS03,905695800.0,828030000.0,684887800.0,0,1048838000.0,576860900.0,262209500.0,209767600.0,38,SIMULATED
2024-10-01,CUS04,828563400.0,779895000.0,620591400.0,0,987867000.0,543326850.0,246966750.0,197573400.0,38,SIMULATED
2024-10-01,CUS05,786926800.0,716775000.0,595786800.0,0,907915000.0,499353250.0,226978750.0,181583000.0,38,SIMULATED
2024-10-01,CUS06,709644933.33,674334000.0,529822533.33,0,854156400.0,469786020.0,213539100.0,170831280.0,38,SIMULATED
2024-10-01,CUS07,638597600.0,586258000.0,482262133.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2024-10-01,CUS08,650073600.0,526098000.0,509780800.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2024-10-01,CUS09,590435133.33,535158000.0,447726333.33,0,677866800.0,372826740.0,169466700.0,135573360.0,38,SIMULATED
2024-10-01,CUS10,571332533.33,494393000.0,439494400.0,0,626231133.33,344427123.33,156557783.33,125246226.67,38,SIMULATED
2024-11-01,CUS01,598776133.33,566862000.0,447612933.33,0,718025200.0,394913860.0,179506300.0,143605040.0,38,SIMULATED
2024-11-01,CUS02,917924200.0,521803000.0,778776733.33,0,660950466.67,363522756.67,165237616.67,132190093.33,38,SIMULATED
2024-11-01,CUS03,1048838000.0,720666000.0,856660400.0,0,912843600.0,502063980.0,228210900.0,182568720.0,38,SIMULATED
2024-11-01,CUS04,987867000.0,904212000.0,746743800.0,0,1145335200.0,629934360.0,286333800.0,229067040.0,38,SIMULATED
2024-11-01,CUS05,907915000.0,814509000.0,690712600.0,0,1031711400.0,567441270.0,257927850.0,206342280.0,38,SIMULATED
2024-11-01,CUS06,854156400.0,797692000.0,641438533.33,0,1010409866.67,555725426.67,252602466.67,202081973.33,38,SIMULATED
2024-11-01,CUS07,742593466.67,707644000.0,553888400.0,0,896349066.67,492991986.67,224087266.67,179269813.33,38,SIMULATED
2024-11-01,CUS08,666390800.0,620356000.0,500962533.33,0,785784266.67,432181346.67,196446066.67,157156853.33,38,SIMULATED
2024-11-01,CUS09,677866800.0,556236000.0,529537200.0,0,704565600.0,387511080.0,176141400.0,140913120.0,38,SIMULATED
2024-11-01,CUS10,626231133.33,541338000.0,481874333.33,0,685694800.0,377132140.0,171423700.0,137138960.0,38,SIMULATED
2024-12-01,CUS01,718025200.0,632670000.0,549313200.0,0,801382000.0,440760100.0,200345500.0,160276400.0,38,SIMULATED
2024-12-01,CUS02,660950466.67,629286000.0,493140866.67,0,797095600.0,438402580.0,199273900.0,159419120.0,38,SIMULATED
2024-12-01,CUS03,912843600.0,581803000.0,757696133.33,0,736950466.67,405322756.67,184237616.67,147390093.33,38,SIMULATED
2024-12-01,CUS04,1145335200.0,875538000.0,911858400.0,0,1109014800.0,609958140.0,277253700.0,221802960.0,38,SIMULATED
2024-12-01,CUS05,1031711400.0,985542000.0,768900200.0,0,1248353200.0,686594260.0,312088300.0,249670640.0,38,SIMULATED
2024-12-01,CUS06,1010409866.67,953781000.0,756068266.67,0,1208122600.0,664467430.0,302030650.0,241624520.0,38,SIMULATED
2024-12-01,CUS07,896349066.67,850564000.0,669532000.0,0,1077381066.67,592559586.67,269345266.67,215476213.33,38,SIMULATED
2024-12-01,CUS08,785784266.67,819496000.0,567252000.0,0,1038028266.67,570915546.67,259507066.67,207605653.33,38,SIMULATED
2024-12-01,CUS09,704565600.0,700992000.0,517634400.0,0,887923200.0,488357760.0,221980800.0,177584640.0,38,SIMULATED
2024-12-01,CUS10,685694800.0,628119000.0,518196400.0,0,795617400.0,437589570.0,198904350.0,159123480.0,38,SIMULATED
2025-01-01,CUS01,801382000.0,504156000.0,666940400.0,0,638597600.0,351228680.0,159649400.0,127719520.0,38,SIMULATED
2025-01-01,CUS02,797095600.0,513216000.0,660238000.0,0,650073600.0,357540480.0,162518400.0,130014720.0,38,SIMULATED
2025-01-01,CUS03,736950466.67,466133000.0,612648333.34,0,590435133.33,324739323.33,147608783.33,118087026.67,38,SIMULATED
2025-01-01,CUS04,1109014800.0,451052000.0,988734266.67,0,571332533.33,314232893.33,142833133.33,114266506.67,38,SIMULATED
2025-01-01,CUS05,1248353200.0,695103000.0,1062992400.0,0,880463800.0,484255090.0,220115950.0,176092760.0,38,SIMULATED
2025-01-01,CUS06,1208122600.0,798456000.0,995201000.0,0,1011377600.0,556257680.0,252844400.0,202275520.0,38,SIMULATED
2025-01-01,CUS07,1077381066.67,715023000.0,886708266.67,0,905695800.0,498132690.0,226423950.0,181139160.0,38,SIMULATED
2025-01-01,CUS08,1038028266.67,687573000.0,854675466.67,0,870925800.0,479009190.0,217731450.0,174185160.0,38,SIMULATED
2025-01-01,CUS09,887923200.0,621258000.0,722254400.0,0,786926800.0,432809740.0,196731700.0,157385360.0,38,SIMULATED
2025-01-01,CUS10,795617400.0,586258000.0,639281933.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-02-01,CUS01,638597600.0,586258000.0,482262133.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-02-01,CUS02,650073600.0,504156000.0,515632000.0,0,638597600.0,351228680.0,159649400.0,127719520.0,38,SIMULATED
2025-02-01,CUS03,590435133.33,513216000.0,453577533.33,0,650073600.0,357540480.0,162518400.0,130014720.0,38,SIMULATED
2025-02-01,CUS04,571332533.33,466133000.0,447030400.0,0,590435133.33,324739323.33,147608783.33,118087026.67,38,SIMULATED
2025-02-01,CUS05,880463800.0,451052000.0,760183266.67,0,571332533.33,314232893.33,142833133.33,114266506.67,38,SIMULATED
2025-02-01,CUS06,1011377600.0,695103000.0,826016800.0,0,880463800.0,484255090.0,220115950.0,176092760.0,38,SIMULATED
2025-02-01,CUS07,905695800.0,798456000.0,692774200.0,0,1011377600.0,556257680.0,252844400.0,202275520.0,38,SIMULATED
2025-02-01,CUS08,870925800.0,715023000.0,680253000.0,0,905695800.0,498132690.0,226423950.0,181139160.0,38,SIMULATED
2025-02-01,CUS09,786926800.0,660861000.0,610697200.0,0,837090600.0,460399830.0,209272650.0,167418120.0,38,SIMULATED
2025-02-01,CUS10,742593466.67,621258000.0,576924666.67,0,786926800.0,432809740.0,196731700.0,157385360.0,38,SIMULATED
2025-03-01,CUS01,742593466.67,648576000.0,569639866.67,0,821529600.0,451841280.0,205382400.0,164305920.0,38,SIMULATED
2025-03-01,CUS02,638597600.0,586258000.0,482262133.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-03-01,CUS03,650073600.0,526098000.0,509780800.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2025-03-01,CUS04,590435133.33,535158000.0,447726333.33,0,677866800.0,372826740.0,169466700.0,135573360.0,38,SIMULATED
2025-03-01,CUS05,571332533.33,466133000.0,447030400.0,0,590435133.33,324739323.33,147608783.33,118087026.67,38,SIMULATED
2025-03-01,CUS06,880463800.0,472718000.0,754405666.67,0,598776133.33,329326873.33,149694033.33,119755226.67,38,SIMULATED
2025-03-01,CUS07,1011377600.0,695103000.0,826016800.0,0,880463800.0,484255090.0,220115950.0,176092760.0,38,SIMULATED
2025-03-01,CUS08,905695800.0,798456000.0,692774200.0,0,1011377600.0,556257680.0,252844400.0,202275520.0,38,SIMULATED
2025-03-01,CUS09,837090600.0,749367000.0,637259400.0,0,949198200.0,522059010.0,237299550.0,189839640.0,38,SIMULATED
2025-03-01,CUS10,786926800.0,687573000.0,603574000.0,0,870925800.0,479009190.0,217731450.0,174185160.0,38,SIMULATED
2025-04-01,CUS01,821529600.0,716775000.0,630389600.0,0,907915000.0,499353250.0,226978750.0,181583000.0,38,SIMULATED
2025-04-01,CUS02,742593466.67,674334000.0,562771066.67,0,854156400.0,469786020.0,213539100.0,170831280.0,38,SIMULATED
2025-04-01,CUS03,666390800.0,586258000.0,510055333.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-04-01,CUS04,677866800.0,526098000.0,537574000.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2025-04-01,CUS05,590435133.33,535158000.0,447726333.33,0,677866800.0,372826740.0,169466700.0,135573360.0,38,SIMULATED
2025-04-01,CUS06,598776133.33,494393000.0,466938000.0,0,626231133.33,344427123.33,156557783.33,125246226.67,38,SIMULATED
2025-04-01,CUS07,880463800.0,472718000.0,754405666.67,0,598776133.33,329326873.33,149694033.33,119755226.67,38,SIMULATED
2025-04-01,CUS08,1011377600.0,724677000.0,818130400.0,0,917924200.0,504858310.0,229481050.0,183584840.0,38,SIMULATED
2025-04-01,CUS09,949198200.0,851880000.0,722030200.0,0,1079048000.0,593476400.0,269762000.0,215809600.0,38,SIMULATED
2025-04-01,CUS10,870925800.0,779895000.0,662953800.0,0,987867000.0,543326850.0,246966750.0,197573400.0,38,SIMULATED
2025-05-01,CUS01,907915000.0,779895000.0,699943000.0,0,987867000.0,543326850.0,246966750.0,197573400.0,38,SIMULATED
2025-05-01,CUS02,854156400.0,716775000.0,663016400.0,0,907915000.0,499353250.0,226978750.0,181583000.0,38,SIMULATED
2025-05-01,CUS03,742593466.67,674334000.0,562771066.67,0,854156400.0,469786020.0,213539100.0,170831280.0,38,SIMULATED
2025-05-01,CUS04,666390800.0,586258000.0,510055333.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-05-01,CUS05,677866800.0,526098000.0,537574000.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2025-05-01,CUS06,626231133.33,535158000.0,483522333.33,0,677866800.0,372826740.0,169466700.0,135573360.0,38,SIMULATED
2025-05-01,CUS07,598776133.33,494393000.0,466938000.0,0,626231133.33,344427123.33,156557783.33,125246226.67,38,SIMULATED
2025-05-01,CUS08,917924200.0,472718000.0,791866066.67,0,598776133.33,329326873.33,149694033.33,119755226.67,38,SIMULATED
2025-05-01,CUS09,1079048000.0,724677000.0,885800800.0,0,917924200.0,504858310.0,229481050.0,183584840.0,38,SIMULATED
2025-05-01,CUS10,987867000.0,828030000.0,767059000.0,0,1048838000.0,576860900.0,262209500.0,209767600.0,38,SIMULATED
2025-06-01,CUS01,987867000.0,828030000.0,518650000.0,0,1297247000.0,713485850.0,324311750.0,259449400.0,47,SIMULATED
2025-06-01,CUS02,907915000.0,749367000.0,483273700.0,0,1174008300.0,645704565.0,293502075.0,234801660.0,47,SIMULATED
2025-06-01,CUS03,854156400.0,716775000.0,447983900.0,0,1122947500.0,617621125.0,280736875.0,224589500.0,47,SIMULATED
2025-06-01,CUS04,742593466.67,674334000.0,360470866.67,0,1056456600.0,581051130.0,264114150.0,211291320.0,47,SIMULATED
2025-06-01,CUS05,666390800.0,586258000.0,334177933.33,0,918470866.67,505158976.67,229617716.67,183694173.33,47,SIMULATED
2025-06-01,CUS06,677866800.0,526098000.0,379744600.0,0,824220200.0,453321110.0,206055050.0,164844040.0,47,SIMULATED
2025-06-01,CUS07,626231133.33,535158000.0,322974933.33,0,838414200.0,461127810.0,209603550.0,167682840.0,47,SIMULATED
2025-06-01,CUS08,598776133.33,494393000.0,318620100.0,0,774549033.33,426001968.33,193637258.33,154909806.67,47,SIMULATED
2025-06-01,CUS09,917924200.0,472718000.0,650050666.67,0,740591533.33,407325343.33,185147883.33,148118306.67,47,SIMULATED
2025-06-01,CUS10,1048838000.0,724677000.0,638187700.0,0,1135327300.0,624430015.0,283831825.0,227065460.0,47,SIMULATED
2025-07-01,CUS01,1297247000.0,724677000.0,1103999800.0,0,917924200.0,504858310.0,229481050.0,183584840.0,38,SIMULATED
2025-07-01,CUS02,1174008300.0,828030000.0,953200300.0,0,1048838000.0,576860900.0,262209500.0,209767600.0,38,SIMULATED
2025-07-01,CUS03,1122947500.0,749367000.0,923116300.0,0,949198200.0,522059010.0,237299550.0,189839640.0,38,SIMULATED
2025-07-01,CUS04,1056456600.0,716775000.0,865316600.0,0,907915000.0,499353250.0,226978750.0,181583000.0,38,SIMULATED
2025-07-01,CUS05,918470866.67,674334000.0,738648466.67,0,854156400.0,469786020.0,213539100.0,170831280.0,38,SIMULATED
2025-07-01,CUS06,824220200.0,586258000.0,667884733.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-07-01,CUS07,838414200.0,526098000.0,698121400.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2025-07-01,CUS08,774549033.33,535158000.0,631840233.33,0,677866800.0,372826740.0,169466700.0,135573360.0,38,SIMULATED
2025-07-01,CUS09,740591533.33,494393000.0,608753400.0,0,626231133.33,344427123.33,156557783.33,125246226.67,38,SIMULATED
2025-07-01,CUS10,1135327300.0,472718000.0,1009269166.67,0,598776133.33,329326873.33,149694033.33,119755226.67,38,SIMULATED
2025-08-01,CUS01,917924200.0,538873000.0,774224733.33,0,682572466.67,375414856.67,170643116.67,136514493.33,38,SIMULATED
2025-08-01,CUS02,1048838000.0,724677000.0,855590800.0,0,917924200.0,504858310.0,229481050.0,183584840.0,38,SIMULATED
2025-08-01,CUS03,949198200.0,871662000.0,716755000.0,0,1104105200.0,607257860.0,276026300.0,220821040.0,38,SIMULATED
2025-08-01,CUS04,907915000.0,779895000.0,699943000.0,0,987867000.0,543326850.0,246966750.0,197573400.0,38,SIMULATED
2025-08-01,CUS05,854156400.0,716775000.0,663016400.0,0,907915000.0,499353250.0,226978750.0,181583000.0,38,SIMULATED
2025-08-01,CUS06,742593466.67,704062000.0,554843600.0,0,891811866.67,490496526.67,222952966.67,178362373.33,38,SIMULATED
2025-08-01,CUS07,666390800.0,586258000.0,510055333.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-08-01,CUS08,677866800.0,526098000.0,537574000.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2025-08-01,CUS09,626231133.33,535158000.0,483522333.33,0,677866800.0,372826740.0,169466700.0,135573360.0,38,SIMULATED
2025-08-01,CUS10,598776133.33,559644000.0,449537733.33,0,708882400.0,389885320.0,177220600.0,141776480.0,38,SIMULATED
2025-09-01,CUS01,682572466.67,559644000.0,533334066.67,0,708882400.0,389885320.0,177220600.0,141776480.0,38,SIMULATED
2025-09-01,CUS02,917924200.0,538873000.0,774224733.33,0,682572466.67,375414856.67,170643116.67,136514493.33,38,SIMULATED
2025-09-01,CUS03,1104105200.0,744186000.0,905655600.0,0,942635600.0,518449580.0,235658900.0,188527120.0,38,SIMULATED
2025-09-01,CUS04,987867000.0,933672000.0,738887800.0,0,1182651200.0,650458160.0,295662800.0,236530240.0,38,SIMULATED
2025-09-01,CUS05,907915000.0,841209000.0,683592600.0,0,1065531400.0,586042270.0,266382850.0,213106280.0,38,SIMULATED
2025-09-01,CUS06,891811866.67,743716000.0,693487600.0,0,942040266.67,518122146.67,235510066.67,188408053.33,38,SIMULATED
2025-09-01,CUS07,742593466.67,704062000.0,554843600.0,0,891811866.67,490496526.67,222952966.67,178362373.33,38,SIMULATED
2025-09-01,CUS08,666390800.0,586258000.0,510055333.33,0,742593466.67,408426406.67,185648366.67,148518693.33,38,SIMULATED
2025-09-01,CUS09,677866800.0,526098000.0,537574000.0,0,666390800.0,366514940.0,166597700.0,133278160.0,38,SIMULATED
2025-09-01,CUS10,708882400.0,559008000.0,559813600.0,0,708076800.0,389442240.0,177019200.0,141615360.0,38,SIMULATED
2025-10-01,CUS01,708882400.0,586878000.0,552381600.0,0,743378800.0,408858340.0,185844700.0,148675760.0,38,SIMULATED
2025-10-01,CUS02,682572466.67,585402000.0,526465266.67,0,741509200.0,407830060.0,185377300.0,148301840.0,38,SIMULATED
2025-10-01,CUS03,942635600.0,538873000.0,798936133.33,0,682572466.67,375414856.67,170643116.67,136514493.33,38,SIMULATED
2025-10-01,CUS04,1182651200.0,773760000.0,976315200.0,0,980096000.0,539052800.0,245024000.0,196019200.0,38,SIMULATED
2025-10-01,CUS05,1065531400.0,955968000.0,810606600.0,0,1210892800.0,665991040.0,302723200.0,242178560.0,38,SIMULATED
2025-10-01,CUS06,942040266.67,868875000.0,710340266.67,0,1100575000.0,605316250.0,275143750.0,220115000.0,38,SIMULATED
2025-10-01,CUS07,891811866.67,823852000.0,672118000.0,0,1043545866.67,573950226.67,260886466.67,208709173.33,38,SIMULATED
2025-10-01,CUS08,742593466.67,730774000.0,547720400.0,0,925647066.67,509105886.67,231411766.67,185129413.33,38,SIMULATED
2025-10-01,CUS09,666390800.0,666648000.0,488618000.0,0,844420800.0,464431440.0,211105200.0,168884160.0,38,SIMULATED
2025-10-01,CUS10,708076800.0,599499000.0,548210400.0,0,759365400.0,417650970.0,189841350.0,151873080.0,38,SIMULATED
2025-11-01,CUS01,743378800.0,629481000.0,575517200.0,0,797342600.0,438538430.0,199335650.0,159468520.0,38,SIMULATED
2025-11-01,CUS02,741509200.0,612660000.0,578133200.0,0,776036000.0,426819800.0,194009000.0,155207200.0,38,SIMULATED
2025-11-01,CUS03,682572466.67,630043000.0,514561000.0,0,798054466.67,438929956.67,199513616.67,159610893.33,38,SIMULATED
2025-11-01,CUS04,980096000.0,585858000.0,823867200.0,0,742086800.0,408147740.0,185521700.0,148417360.0,38,SIMULATED
2025-11-01,CUS05,1210892800.0,866757000.0,979757600.0,0,1097892200.0,603840710.0,274473050.0,219578440.0,38,SIMULATED
2025-11-01,CUS06,1100575000.0,1046832000.0,821419800.0,0,1325987200.0,729292960.0,331496800.0,265197440.0,38,SIMULATED
2025-11-01,CUS07,1043545866.67,951410000.0,789836533.34,0,1205119333.33,662815633.33,301279833.33,241023866.67,38,SIMULATED
2025-11-01,CUS08,925647066.67,855928000.0,697399600.0,0,1084175466.67,596296506.67,271043866.67,216835093.33,38,SIMULATED
2025-11-01,CUS09,844420800.0,793576000.0,632800533.33,0,1005196266.67,552857946.67,251299066.67,201039253.33,38,SIMULATED
2025-11-01,CUS10,759365400.0,678792000.0,578354200.0,0,859803200.0,472891760.0,214950800.0,171960640.0,38,SIMULATED
2025-12-01,CUS01,797342600.0,809048000.0,581596466.67,0,1024794133.33,563636773.33,256198533.33,204958826.67,38,SIMULATED
2025-12-01,CUS02,776036000.0,727614000.0,582005600.0,0,921644400.0,506904420.0,230411100.0,184328880.0,38,SIMULATED
2025-12-01,CUS03,798054466.67,706758000.0,609585666.67,0,895226800.0,492374740.0,223806700.0,179045360.0,38,SIMULATED
2025-12-01,CUS04,742086800.0,670687000.0,563236933.33,0,849536866.67,467245276.67,212384216.67,169907373.33,38,SIMULATED
2025-12-01,CUS05,1097892200.0,647958000.0,925103400.0,0,820746800.0,451410740.0,205186700.0,164149360.0,38,SIMULATED
2025-12-01,CUS06,1325987200.0,947517000.0,1073316000.0,0,1200188200.0,660103510.0,300047050.0,240037640.0,38,SIMULATED
2025-12-01,CUS07,1205119333.33,1132812000.0,903036133.33,0,1434895200.0,789192360.0,358723800.0,286979040.0,38,SIMULATED
2025-12-01,CUS08,1084175466.67,1005188000.0,816125333.34,0,1273238133.33,700280973.33,318309533.33,254647626.67,38,SIMULATED
2025-12-01,CUS09,1005196266.67,968189000.0,747012533.34,0,1226372733.33,674505003.33,306593183.33,245274546.67,38,SIMULATED
2025-12-01,CUS10,859803200.0,901694000.0,619351466.67,0,1142145733.33,628180153.33,285536433.33,228429146.67,38,SIMULATED
