MonthStart,SKUKey,ChannelKey,Component,AmountVND,BaseRevenueVND,CurrentRevenueVND,EvidenceClass
2023-09-01,SKU003,CH03,GTN_LEAKAGE,0.0,59456000.0,89184000.0,DERIVED
2023-09-01,SKU004,CH03,PRICE,0.0,104048000.0,104048000.0,DERIVED
2023-09-01,SKU004,CH03,VOLUME,0.0,104048000.0,104048000.0,DERIVED
2023-09-01,SKU004,CH03,MIX_RESIDUAL,0.0,104048000.0,104048000.0,DERIVED
2023-09-01,SKU004,CH03,NEW_DISCONTINUED,0.0,104048000.0,104048000.0,DERIVED
2023-09-01,SKU004,CH03,GTN_LEAKAGE,0.0,104048000.0,104048000.0,DERIVED
2023-09-01,SKU005,CH03,PRICE,0.0,75249000.0,75249000.0,DERIVED
2023-09-01,SKU005,CH03,VOLUME,0.0,75249000.0,75249000.0,DERIVED
2023-09-01,SKU005,CH03,MIX_RESIDUAL,0.0,75249000.0,75249000.0,DERIVED
2023-09-01,SKU005,CH03,NEW_DISCONTINUED,0.0,75249000.0,75249000.0,DERIVED
2023-09-01,SKU005,CH03,GTN_LEAKAGE,0.0,75249000.0,75249000.0,DERIVED
2023-09-01,SKU006,CH03,PRICE,0.0,55740000.0,55740000.0,DERIVED
2023-09-01,SKU006,CH03,VOLUME,0.0,55740000.0,55740000.0,DERIVED
2023-09-01,SKU006,CH03,MIX_RESIDUAL,0.0,55740000.0,55740000.0,DERIVED
2023-09-01,SKU006,CH03,NEW_DISCONTINUED,0.0,55740000.0,55740000.0,DERIVED
2023-09-01,SKU006,CH03,GTN_LEAKAGE,0.0,55740000.0,55740000.0,DERIVED
2023-09-01,SKU007,CH03,PRICE,0.0,85468000.0,85468000.0,DERIVED
2023-09-01,SKU007,CH03,VOLUME,0.0,85468000.0,85468000.0,DERIVED
2023-09-01,SKU007,CH03,MIX_RESIDUAL,0.0,85468000.0,85468000.0,DERIVED
2023-09-01,SKU007,CH03,NEW_DISCONTINUED,0.0,85468000.0,85468000.0,DERIVED
2023-09-01,SKU007,CH03,GTN_LEAKAGE,0.0,85468000.0,85468000.0,DERIVED
2023-09-01,SKU008,CH03,PRICE,0.0,69675000.0,69675000.0,DERIVED
2023-09-01,SKU008,CH03,VOLUME,0.0,69675000.0,69675000.0,DERIVED
2023-09-01,SKU008,CH03,MIX_RESIDUAL,0.0,69675000.0,69675000.0,DERIVED
2023-09-01,SKU008,CH03,NEW_DISCONTINUED,0.0,69675000.0,69675000.0,DERIVED
2023-09-01,SKU008,CH03,GTN_LEAKAGE,0.0,69675000.0,69675000.0,DERIVED
2023-09-01,SKU009,CH03,PRICE,0.0,78036000.0,78036000.0,DERIVED
2023-09-01,SKU009,CH03,VOLUME,0.0,78036000.0,78036000.0,DERIVED
2023-09-01,SKU009,CH03,MIX_RESIDUAL,0.0,78036000.0,78036000.0,DERIVED
2023-09-01,SKU009,CH03,NEW_DISCONTINUED,0.0,78036000.0,78036000.0,DERIVED
2023-09-01,SKU009,CH03,GTN_LEAKAGE,0.0,78036000.0,78036000.0,DERIVED
2023-09-01,SKU010,CH03,PRICE,0.0,66888000.0,66888000.0,DERIVED
2023-09-01,SKU010,CH03,VOLUME,0.0,66888000.0,66888000.0,DERIVED
2023-09-01,SKU010,CH03,MIX_RESIDUAL,0.0,66888000.0,66888000.0,DERIVED
2023-09-01,SKU010,CH03,NEW_DISCONTINUED,0.0,66888000.0,66888000.0,DERIVED
2023-09-01,SKU010,CH03,GTN_LEAKAGE,0.0,66888000.0,66888000.0,DERIVED
2023-09-01,SKU011,CH03,PRICE,0.0,65030000.0,65030000.0,DERIVED
2023-09-01,SKU011,CH03,VOLUME,0.0,65030000.0,65030000.0,DERIVED
2023-09-01,SKU011,CH03,MIX_RESIDUAL,0.0,65030000.0,65030000.0,DERIVED
2023-09-01,SKU011,CH03,NEW_DISCONTINUED,0.0,65030000.0,65030000.0,DERIVED
2023-09-01,SKU011,CH03,GTN_LEAKAGE,0.0,65030000.0,65030000.0,DERIVED
2023-09-01,SKU012,CH03,PRICE,0.0,53882000.0,53882000.0,DERIVED
2023-09-01,SKU012,CH03,VOLUME,0.0,53882000.0,53882000.0,DERIVED
2023-09-01,SKU012,CH03,MIX_RESIDUAL,0.0,53882000.0,53882000.0,DERIVED
2023-09-01,SKU012,CH03,NEW_DISCONTINUED,0.0,53882000.0,53882000.0,DERIVED
2023-09-01,SKU012,CH03,GTN_LEAKAGE,0.0,53882000.0,53882000.0,DERIVED
2023-09-01,SKU001,CH04,PRICE,0.0,58404000.0,58404000.0,DERIVED
2023-09-01,SKU001,CH04,VOLUME,0.0,58404000.0,58404000.0,DERIVED
2023-09-01,SKU001,CH04,MIX_RESIDUAL,0.0,58404000.0,58404000.0,DERIVED
2023-09-01,SKU001,CH04,NEW_DISCONTINUED,0.0,58404000.0,58404000.0,DERIVED
2023-09-01,SKU001,CH04,GTN_LEAKAGE,0.0,58404000.0,58404000.0,DERIVED
2023-09-01,SKU002,CH04,PRICE,0.0,33912000.0,67824000.0,DERIVED
2023-09-01,SKU002,CH04,VOLUME,33912000.0,33912000.0,67824000.0,DERIVED
2023-09-01,SKU002,CH04,MIX_RESIDUAL,0.0,33912000.0,67824000.0,DERIVED
2023-09-01,SKU002,CH04,NEW_DISCONTINUED,0.0,33912000.0,67824000.0,DERIVED
2023-09-01,SKU002,CH04,GTN_LEAKAGE,0.0,33912000.0,67824000.0,DERIVED
2023-09-01,SKU003,CH04,PRICE,0.0,30144000.0,30144000.0,DERIVED
2023-09-01,SKU003,CH04,VOLUME,0.0,30144000.0,30144000.0,DERIVED
2023-09-01,SKU003,CH04,MIX_RESIDUAL,0.0,30144000.0,30144000.0,DERIVED
2023-09-01,SKU003,CH04,NEW_DISCONTINUED,0.0,30144000.0,30144000.0,DERIVED
2023-09-01,SKU003,CH04,GTN_LEAKAGE,0.0,30144000.0,30144000.0,DERIVED
2023-09-01,SKU004,CH04,PRICE,0.0,52752000.0,52752000.0,DERIVED
2023-09-01,SKU004,CH04,VOLUME,0.0,52752000.0,52752000.0,DERIVED
2023-09-01,SKU004,CH04,MIX_RESIDUAL,0.0,52752000.0,52752000.0,DERIVED
2023-09-01,SKU004,CH04,NEW_DISCONTINUED,0.0,52752000.0,52752000.0,DERIVED
2023-09-01,SKU004,CH04,GTN_LEAKAGE,0.0,52752000.0,52752000.0,DERIVED
2023-09-01,SKU005,CH04,PRICE,0.0,50868000.0,50868000.0,DERIVED
2023-09-01,SKU005,CH04,VOLUME,0.0,50868000.0,50868000.0,DERIVED
2023-09-01,SKU005,CH04,MIX_RESIDUAL,0.0,50868000.0,50868000.0,DERIVED
2023-09-01,SKU005,CH04,NEW_DISCONTINUED,0.0,50868000.0,50868000.0,DERIVED
2023-09-01,SKU005,CH04,GTN_LEAKAGE,0.0,50868000.0,50868000.0,DERIVED
2023-09-01,SKU006,CH04,PRICE,0.0,28260000.0,28260000.0,DERIVED
2023-09-01,SKU006,CH04,VOLUME,0.0,28260000.0,28260000.0,DERIVED
2023-09-01,SKU006,CH04,MIX_RESIDUAL,0.0,28260000.0,28260000.0,DERIVED
2023-09-01,SKU006,CH04,NEW_DISCONTINUED,0.0,28260000.0,28260000.0,DERIVED
2023-09-01,SKU006,CH04,GTN_LEAKAGE,0.0,28260000.0,28260000.0,DERIVED
2023-09-01,SKU007,CH04,PRICE,0.0,43332000.0,43332000.0,DERIVED
2023-09-01,SKU007,CH04,VOLUME,0.0,43332000.0,43332000.0,DERIVED
2023-09-01,SKU007,CH04,MIX_RESIDUAL,0.0,43332000.0,43332000.0,DERIVED
2023-09-01,SKU007,CH04,NEW_DISCONTINUED,0.0,43332000.0,43332000.0,DERIVED
2023-09-01,SKU007,CH04,GTN_LEAKAGE,0.0,43332000.0,43332000.0,DERIVED
2023-09-01,SKU008,CH04,PRICE,0.0,47100000.0,47100000.0,DERIVED
2023-09-01,SKU008,CH04,VOLUME,0.0,47100000.0,47100000.0,DERIVED
2023-09-01,SKU008,CH04,MIX_RESIDUAL,0.0,47100000.0,47100000.0,DERIVED
2023-09-01,SKU008,CH04,NEW_DISCONTINUED,0.0,47100000.0,47100000.0,DERIVED
2023-09-01,SKU008,CH04,GTN_LEAKAGE,0.0,47100000.0,47100000.0,DERIVED
2023-09-01,SKU009,CH04,PRICE,0.0,39564000.0,39564000.0,DERIVED
2023-09-01,SKU009,CH04,VOLUME,0.0,39564000.0,39564000.0,DERIVED
2023-09-01,SKU009,CH04,MIX_RESIDUAL,0.0,39564000.0,39564000.0,DERIVED
2023-09-01,SKU009,CH04,NEW_DISCONTINUED,0.0,39564000.0,39564000.0,DERIVED
2023-09-01,SKU009,CH04,GTN_LEAKAGE,0.0,39564000.0,39564000.0,DERIVED
2023-09-01,SKU010,CH04,PRICE,0.0,45216000.0,45216000.0,DERIVED
2023-09-01,SKU010,CH04,VOLUME,0.0,45216000.0,45216000.0,DERIVED
2023-09-01,SKU010,CH04,MIX_RESIDUAL,0.0,45216000.0,45216000.0,DERIVED
2023-09-01,SKU010,CH04,NEW_DISCONTINUED,0.0,45216000.0,45216000.0,DERIVED
2023-09-01,SKU010,CH04,GTN_LEAKAGE,0.0,45216000.0,45216000.0,DERIVED
2023-09-01,SKU011,CH04,PRICE,0.0,32970000.0,32970000.0,DERIVED
2023-09-01,SKU011,CH04,VOLUME,0.0,32970000.0,32970000.0,DERIVED
2023-09-01,SKU011,CH04,MIX_RESIDUAL,0.0,32970000.0,32970000.0,DERIVED
2023-09-01,SKU011,CH04,NEW_DISCONTINUED,0.0,32970000.0,32970000.0,DERIVED
2023-09-01,SKU011,CH04,GTN_LEAKAGE,0.0,32970000.0,32970000.0,DERIVED
2023-09-01,SKU012,CH04,PRICE,0.0,27318000.0,27318000.0,DERIVED
2023-09-01,SKU012,CH04,VOLUME,0.0,27318000.0,27318000.0,DERIVED
2023-09-01,SKU012,CH04,MIX_RESIDUAL,0.0,27318000.0,27318000.0,DERIVED
2023-09-01,SKU012,CH04,NEW_DISCONTINUED,0.0,27318000.0,27318000.0,DERIVED
2023-09-01,SKU012,CH04,GTN_LEAKAGE,0.0,27318000.0,27318000.0,DERIVED
2023-09-01,SKU001,CH05,PRICE,0.0,59148000.0,88722000.0,DERIVED
2023-09-01,SKU001,CH05,VOLUME,29574000.0,59148000.0,88722000.0,DERIVED
2023-09-01,SKU001,CH05,MIX_RESIDUAL,0.0,59148000.0,88722000.0,DERIVED
2023-09-01,SKU001,CH05,NEW_DISCONTINUED,0.0,59148000.0,88722000.0,DERIVED
2023-09-01,SKU001,CH05,GTN_LEAKAGE,0.0,59148000.0,88722000.0,DERIVED
2023-09-01,SKU002,CH05,PRICE,0.0,68688000.0,68688000.0,DERIVED
2023-09-01,SKU002,CH05,VOLUME,0.0,68688000.0,68688000.0,DERIVED
2023-09-01,SKU002,CH05,MIX_RESIDUAL,0.0,68688000.0,68688000.0,DERIVED
2023-09-01,SKU002,CH05,NEW_DISCONTINUED,0.0,68688000.0,68688000.0,DERIVED
2023-09-01,SKU002,CH05,GTN_LEAKAGE,0.0,68688000.0,68688000.0,DERIVED
2023-09-01,SKU003,CH05,PRICE,0.0,61056000.0,61056000.0,DERIVED
2023-09-01,SKU003,CH05,VOLUME,0.0,61056000.0,61056000.0,DERIVED
2023-09-01,SKU003,CH05,MIX_RESIDUAL,0.0,61056000.0,61056000.0,DERIVED
2023-09-01,SKU003,CH05,NEW_DISCONTINUED,0.0,61056000.0,61056000.0,DERIVED
2023-09-01,SKU003,CH05,GTN_LEAKAGE,0.0,61056000.0,61056000.0,DERIVED
2023-09-01,SKU004,CH05,PRICE,0.0,53424000.0,53424000.0,DERIVED
2023-09-01,SKU004,CH05,VOLUME,0.0,53424000.0,53424000.0,DERIVED
2023-09-01,SKU004,CH05,MIX_RESIDUAL,0.0,53424000.0,53424000.0,DERIVED
2023-09-01,SKU004,CH05,NEW_DISCONTINUED,0.0,53424000.0,53424000.0,DERIVED
2023-09-01,SKU004,CH05,GTN_LEAKAGE,0.0,53424000.0,53424000.0,DERIVED
2023-09-01,SKU005,CH05,PRICE,0.0,51516000.0,51516000.0,DERIVED
2023-09-01,SKU005,CH05,VOLUME,0.0,51516000.0,51516000.0,DERIVED
2023-09-01,SKU005,CH05,MIX_RESIDUAL,0.0,51516000.0,51516000.0,DERIVED
2023-09-01,SKU005,CH05,NEW_DISCONTINUED,0.0,51516000.0,51516000.0,DERIVED
2023-09-01,SKU005,CH05,GTN_LEAKAGE,0.0,51516000.0,51516000.0,DERIVED
2023-09-01,SKU006,CH05,PRICE,0.0,28620000.0,57240000.0,DERIVED
2023-09-01,SKU006,CH05,VOLUME,28620000.0,28620000.0,57240000.0,DERIVED
2023-09-01,SKU006,CH05,MIX_RESIDUAL,0.0,28620000.0,57240000.0,DERIVED
2023-09-01,SKU006,CH05,NEW_DISCONTINUED,0.0,28620000.0,57240000.0,DERIVED
2023-09-01,SKU006,CH05,GTN_LEAKAGE,0.0,28620000.0,57240000.0,DERIVED
2023-09-01,SKU007,CH05,PRICE,0.0,43884000.0,65826000.0,DERIVED
2023-09-01,SKU007,CH05,VOLUME,21942000.0,43884000.0,65826000.0,DERIVED
2023-09-01,SKU007,CH05,MIX_RESIDUAL,0.0,43884000.0,65826000.0,DERIVED
2023-09-01,SKU007,CH05,NEW_DISCONTINUED,0.0,43884000.0,65826000.0,DERIVED
2023-09-01,SKU007,CH05,GTN_LEAKAGE,0.0,43884000.0,65826000.0,DERIVED
2023-09-01,SKU008,CH05,PRICE,0.0,47700000.0,47700000.0,DERIVED
2023-09-01,SKU008,CH05,VOLUME,0.0,47700000.0,47700000.0,DERIVED
2023-09-01,SKU008,CH05,MIX_RESIDUAL,0.0,47700000.0,47700000.0,DERIVED
2023-09-01,SKU008,CH05,NEW_DISCONTINUED,0.0,47700000.0,47700000.0,DERIVED
2023-09-01,SKU008,CH05,GTN_LEAKAGE,0.0,47700000.0,47700000.0,DERIVED
2023-09-01,SKU009,CH05,PRICE,0.0,40068000.0,60102000.0,DERIVED
2023-09-01,SKU009,CH05,VOLUME,20034000.0,40068000.0,60102000.0,DERIVED
2023-09-01,SKU009,CH05,MIX_RESIDUAL,0.0,40068000.0,60102000.0,DERIVED
2023-09-01,SKU009,CH05,NEW_DISCONTINUED,0.0,40068000.0,60102000.0,DERIVED
2023-09-01,SKU009,CH05,GTN_LEAKAGE,0.0,40068000.0,60102000.0,DERIVED
2023-09-01,SKU010,CH05,PRICE,0.0,45792000.0,45792000.0,DERIVED
2023-09-01,SKU010,CH05,VOLUME,0.0,45792000.0,45792000.0,DERIVED
2023-09-01,SKU010,CH05,MIX_RESIDUAL,0.0,45792000.0,45792000.0,DERIVED
2023-09-01,SKU010,CH05,NEW_DISCONTINUED,0.0,45792000.0,45792000.0,DERIVED
2023-09-01,SKU010,CH05,GTN_LEAKAGE,0.0,45792000.0,45792000.0,DERIVED
2023-09-01,SKU011,CH05,PRICE,0.0,33390000.0,33390000.0,DERIVED
2023-09-01,SKU011,CH05,VOLUME,0.0,33390000.0,33390000.0,DERIVED
2023-09-01,SKU011,CH05,MIX_RESIDUAL,0.0,33390000.0,33390000.0,DERIVED
2023-09-01,SKU011,CH05,NEW_DISCONTINUED,0.0,33390000.0,33390000.0,DERIVED
2023-09-01,SKU011,CH05,GTN_LEAKAGE,0.0,33390000.0,33390000.0,DERIVED
2023-09-01,SKU012,CH05,PRICE,0.0,55332000.0,55332000.0,DERIVED
2023-09-01,SKU012,CH05,VOLUME,0.0,55332000.0,55332000.0,DERIVED
2023-09-01,SKU012,CH05,MIX_RESIDUAL,0.0,55332000.0,55332000.0,DERIVED
2023-09-01,SKU012,CH05,NEW_DISCONTINUED,0.0,55332000.0,55332000.0,DERIVED
2023-09-01,SKU012,CH05,GTN_LEAKAGE,0.0,55332000.0,55332000.0,DERIVED
2023-10-01,SKU001,CH01,PRICE,0.0,207018000.0,236592000.0,DERIVED
2023-10-01,SKU001,CH01,VOLUME,29574000.0,207018000.0,236592000.0,DERIVED
2023-10-01,SKU001,CH01,MIX_RESIDUAL,0.0,207018000.0,236592000.0,DERIVED
2023-10-01,SKU001,CH01,NEW_DISCONTINUED,0.0,207018000.0,236592000.0,DERIVED
2023-10-01,SKU001,CH01,GTN_LEAKAGE,0.0,207018000.0,236592000.0,DERIVED
2023-10-01,SKU002,CH01,PRICE,0.0,171720000.0,171720000.0,DERIVED
2023-10-01,SKU002,CH01,VOLUME,0.0,171720000.0,171720000.0,DERIVED
2023-10-01,SKU002,CH01,MIX_RESIDUAL,0.0,171720000.0,171720000.0,DERIVED
2023-10-01,SKU002,CH01,NEW_DISCONTINUED,0.0,171720000.0,171720000.0,DERIVED
2023-10-01,SKU002,CH01,GTN_LEAKAGE,0.0,171720000.0,171720000.0,DERIVED
2023-10-01,SKU003,CH01,PRICE,0.0,152640000.0,152640000.0,DERIVED
2023-10-01,SKU003,CH01,VOLUME,0.0,152640000.0,152640000.0,DERIVED
2023-10-01,SKU003,CH01,MIX_RESIDUAL,0.0,152640000.0,152640000.0,DERIVED
2023-10-01,SKU003,CH01,NEW_DISCONTINUED,0.0,152640000.0,152640000.0,DERIVED
2023-10-01,SKU003,CH01,GTN_LEAKAGE,0.0,152640000.0,152640000.0,DERIVED
2023-10-01,SKU004,CH01,PRICE,0.0,186984000.0,186984000.0,DERIVED
2023-10-01,SKU004,CH01,VOLUME,0.0,186984000.0,186984000.0,DERIVED
2023-10-01,SKU004,CH01,MIX_RESIDUAL,0.0,186984000.0,186984000.0,DERIVED
2023-10-01,SKU004,CH01,NEW_DISCONTINUED,0.0,186984000.0,186984000.0,DERIVED
2023-10-01,SKU004,CH01,GTN_LEAKAGE,0.0,186984000.0,186984000.0,DERIVED
2023-10-01,SKU005,CH01,PRICE,0.0,154548000.0,154548000.0,DERIVED
2023-10-01,SKU005,CH01,VOLUME,0.0,154548000.0,154548000.0,DERIVED
2023-10-01,SKU005,CH01,MIX_RESIDUAL,0.0,154548000.0,154548000.0,DERIVED
2023-10-01,SKU005,CH01,NEW_DISCONTINUED,0.0,154548000.0,154548000.0,DERIVED
2023-10-01,SKU005,CH01,GTN_LEAKAGE,0.0,154548000.0,154548000.0,DERIVED
2023-10-01,SKU006,CH01,PRICE,0.0,114480000.0,143100000.0,DERIVED
2023-10-01,SKU006,CH01,VOLUME,28620000.0,114480000.0,143100000.0,DERIVED
2023-10-01,SKU006,CH01,MIX_RESIDUAL,0.0,114480000.0,143100000.0,DERIVED
2023-10-01,SKU006,CH01,NEW_DISCONTINUED,0.0,114480000.0,143100000.0,DERIVED
2023-10-01,SKU006,CH01,GTN_LEAKAGE,0.0,114480000.0,143100000.0,DERIVED
2023-10-01,SKU007,CH01,PRICE,0.0,153594000.0,175536000.0,DERIVED
2023-10-01,SKU007,CH01,VOLUME,21942000.0,153594000.0,175536000.0,DERIVED
2023-10-01,SKU007,CH01,MIX_RESIDUAL,0.0,153594000.0,175536000.0,DERIVED
2023-10-01,SKU007,CH01,NEW_DISCONTINUED,0.0,153594000.0,175536000.0,DERIVED
2023-10-01,SKU007,CH01,GTN_LEAKAGE,0.0,153594000.0,175536000.0,DERIVED
2023-10-01,SKU008,CH01,PRICE,0.0,143100000.0,143100000.0,DERIVED
2023-10-01,SKU008,CH01,VOLUME,0.0,143100000.0,143100000.0,DERIVED
2023-10-01,SKU008,CH01,MIX_RESIDUAL,0.0,143100000.0,143100000.0,DERIVED
2023-10-01,SKU008,CH01,NEW_DISCONTINUED,0.0,143100000.0,143100000.0,DERIVED
2023-10-01,SKU008,CH01,GTN_LEAKAGE,0.0,143100000.0,143100000.0,DERIVED
2023-10-01,SKU009,CH01,PRICE,0.0,140238000.0,140238000.0,DERIVED
2023-10-01,SKU009,CH01,VOLUME,0.0,140238000.0,140238000.0,DERIVED
2023-10-01,SKU009,CH01,MIX_RESIDUAL,0.0,140238000.0,140238000.0,DERIVED
2023-10-01,SKU009,CH01,NEW_DISCONTINUED,0.0,140238000.0,140238000.0,DERIVED
2023-10-01,SKU009,CH01,GTN_LEAKAGE,0.0,140238000.0,140238000.0,DERIVED
2023-10-01,SKU010,CH01,PRICE,0.0,114480000.0,137376000.0,DERIVED
2023-10-01,SKU010,CH01,VOLUME,22896000.0,114480000.0,137376000.0,DERIVED
2023-10-01,SKU010,CH01,MIX_RESIDUAL,0.0,114480000.0,137376000.0,DERIVED
2023-10-01,SKU010,CH01,NEW_DISCONTINUED,0.0,114480000.0,137376000.0,DERIVED
2023-10-01,SKU010,CH01,GTN_LEAKAGE,0.0,114480000.0,137376000.0,DERIVED
2023-10-01,SKU011,CH01,PRICE,0.0,100170000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH01,VOLUME,0.0,100170000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH01,MIX_RESIDUAL,0.0,100170000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH01,NEW_DISCONTINUED,0.0,100170000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH01,GTN_LEAKAGE,0.0,100170000.0,100170000.0,DERIVED
2023-10-01,SKU012,CH01,PRICE,0.0,110664000.0,138330000.0,DERIVED
2023-10-01,SKU012,CH01,VOLUME,27666000.0,110664000.0,138330000.0,DERIVED
2023-10-01,SKU012,CH01,MIX_RESIDUAL,0.0,110664000.0,138330000.0,DERIVED
2023-10-01,SKU012,CH01,NEW_DISCONTINUED,0.0,110664000.0,138330000.0,DERIVED
2023-10-01,SKU012,CH01,GTN_LEAKAGE,0.0,110664000.0,138330000.0,DERIVED
2023-10-01,SKU001,CH02,PRICE,0.0,177444000.0,177444000.0,DERIVED
2023-10-01,SKU001,CH02,VOLUME,0.0,177444000.0,177444000.0,DERIVED
2023-10-01,SKU001,CH02,MIX_RESIDUAL,0.0,177444000.0,177444000.0,DERIVED
2023-10-01,SKU001,CH02,NEW_DISCONTINUED,0.0,177444000.0,177444000.0,DERIVED
2023-10-01,SKU001,CH02,GTN_LEAKAGE,0.0,177444000.0,177444000.0,DERIVED
2023-10-01,SKU002,CH02,PRICE,0.0,137376000.0,137376000.0,DERIVED
2023-10-01,SKU002,CH02,VOLUME,0.0,137376000.0,137376000.0,DERIVED
2023-10-01,SKU002,CH02,MIX_RESIDUAL,0.0,137376000.0,137376000.0,DERIVED
2023-10-01,SKU002,CH02,NEW_DISCONTINUED,0.0,137376000.0,137376000.0,DERIVED
2023-10-01,SKU002,CH02,GTN_LEAKAGE,0.0,137376000.0,137376000.0,DERIVED
2023-10-01,SKU003,CH02,PRICE,0.0,122112000.0,122112000.0,DERIVED
2023-10-01,SKU003,CH02,VOLUME,0.0,122112000.0,122112000.0,DERIVED
2023-10-01,SKU003,CH02,MIX_RESIDUAL,0.0,122112000.0,122112000.0,DERIVED
2023-10-01,SKU003,CH02,NEW_DISCONTINUED,0.0,122112000.0,122112000.0,DERIVED
2023-10-01,SKU003,CH02,GTN_LEAKAGE,0.0,122112000.0,122112000.0,DERIVED
2023-10-01,SKU004,CH02,PRICE,0.0,133560000.0,133560000.0,DERIVED
2023-10-01,SKU004,CH02,VOLUME,0.0,133560000.0,133560000.0,DERIVED
2023-10-01,SKU004,CH02,MIX_RESIDUAL,0.0,133560000.0,133560000.0,DERIVED
2023-10-01,SKU004,CH02,NEW_DISCONTINUED,0.0,133560000.0,133560000.0,DERIVED
2023-10-01,SKU004,CH02,GTN_LEAKAGE,0.0,133560000.0,133560000.0,DERIVED
2023-10-01,SKU005,CH02,PRICE,0.0,103032000.0,103032000.0,DERIVED
2023-10-01,SKU005,CH02,VOLUME,0.0,103032000.0,103032000.0,DERIVED
2023-10-01,SKU005,CH02,MIX_RESIDUAL,0.0,103032000.0,103032000.0,DERIVED
2023-10-01,SKU005,CH02,NEW_DISCONTINUED,0.0,103032000.0,103032000.0,DERIVED
2023-10-01,SKU005,CH02,GTN_LEAKAGE,0.0,103032000.0,103032000.0,DERIVED
2023-10-01,SKU006,CH02,PRICE,0.0,85860000.0,85860000.0,DERIVED
2023-10-01,SKU006,CH02,VOLUME,0.0,85860000.0,85860000.0,DERIVED
2023-10-01,SKU006,CH02,MIX_RESIDUAL,0.0,85860000.0,85860000.0,DERIVED
2023-10-01,SKU006,CH02,NEW_DISCONTINUED,0.0,85860000.0,85860000.0,DERIVED
2023-10-01,SKU006,CH02,GTN_LEAKAGE,0.0,85860000.0,85860000.0,DERIVED
2023-10-01,SKU007,CH02,PRICE,0.0,131652000.0,131652000.0,DERIVED
2023-10-01,SKU007,CH02,VOLUME,0.0,131652000.0,131652000.0,DERIVED
2023-10-01,SKU007,CH02,MIX_RESIDUAL,0.0,131652000.0,131652000.0,DERIVED
2023-10-01,SKU007,CH02,NEW_DISCONTINUED,0.0,131652000.0,131652000.0,DERIVED
2023-10-01,SKU007,CH02,GTN_LEAKAGE,0.0,131652000.0,131652000.0,DERIVED
2023-10-01,SKU008,CH02,PRICE,0.0,119250000.0,119250000.0,DERIVED
2023-10-01,SKU008,CH02,VOLUME,0.0,119250000.0,119250000.0,DERIVED
2023-10-01,SKU008,CH02,MIX_RESIDUAL,0.0,119250000.0,119250000.0,DERIVED
2023-10-01,SKU008,CH02,NEW_DISCONTINUED,0.0,119250000.0,119250000.0,DERIVED
2023-10-01,SKU008,CH02,GTN_LEAKAGE,0.0,119250000.0,119250000.0,DERIVED
2023-10-01,SKU009,CH02,PRICE,0.0,100170000.0,120204000.0,DERIVED
2023-10-01,SKU009,CH02,VOLUME,20034000.0,100170000.0,120204000.0,DERIVED
2023-10-01,SKU009,CH02,MIX_RESIDUAL,0.0,100170000.0,120204000.0,DERIVED
2023-10-01,SKU009,CH02,NEW_DISCONTINUED,0.0,100170000.0,120204000.0,DERIVED
2023-10-01,SKU009,CH02,GTN_LEAKAGE,0.0,100170000.0,120204000.0,DERIVED
2023-10-01,SKU010,CH02,PRICE,0.0,91584000.0,91584000.0,DERIVED
2023-10-01,SKU010,CH02,VOLUME,0.0,91584000.0,91584000.0,DERIVED
2023-10-01,SKU010,CH02,MIX_RESIDUAL,0.0,91584000.0,91584000.0,DERIVED
2023-10-01,SKU010,CH02,NEW_DISCONTINUED,0.0,91584000.0,91584000.0,DERIVED
2023-10-01,SKU010,CH02,GTN_LEAKAGE,0.0,91584000.0,91584000.0,DERIVED
2023-10-01,SKU011,CH02,PRICE,0.0,66780000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH02,VOLUME,33390000.0,66780000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH02,MIX_RESIDUAL,0.0,66780000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH02,NEW_DISCONTINUED,0.0,66780000.0,100170000.0,DERIVED
2023-10-01,SKU011,CH02,GTN_LEAKAGE,0.0,66780000.0,100170000.0,DERIVED
2023-10-01,SKU012,CH02,PRICE,0.0,82998000.0,110664000.0,DERIVED
2023-10-01,SKU012,CH02,VOLUME,27666000.0,82998000.0,110664000.0,DERIVED
2023-10-01,SKU012,CH02,MIX_RESIDUAL,0.0,82998000.0,110664000.0,DERIVED
2023-10-01,SKU012,CH02,NEW_DISCONTINUED,0.0,82998000.0,110664000.0,DERIVED
2023-10-01,SKU012,CH02,GTN_LEAKAGE,0.0,82998000.0,110664000.0,DERIVED
2023-10-01,SKU001,CH03,PRICE,0.0,115196000.0,115196000.0,DERIVED
2023-10-01,SKU001,CH03,VOLUME,0.0,115196000.0,115196000.0,DERIVED
2023-10-01,SKU001,CH03,MIX_RESIDUAL,0.0,115196000.0,115196000.0,DERIVED
2023-10-01,SKU001,CH03,NEW_DISCONTINUED,0.0,115196000.0,115196000.0,DERIVED
2023-10-01,SKU001,CH03,GTN_LEAKAGE,0.0,115196000.0,115196000.0,DERIVED
2023-10-01,SKU002,CH03,PRICE,0.0,100332000.0,100332000.0,DERIVED
